Scenario - 
Logfile written - 02/22/2016 19:34:46

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

TEF-01	1	Picture	Experiment uvod	166	0	1	27999	1	0	next	other	0
TEF-01	1	Response	0	28092	27925	1
TEF-01	2	Picture	Experiment info	28166	0	1	8167	1	0	next	other	0
TEF-01	2	Response	0	36252	8086	1
TEF-01	3	Picture	Baseline open PRE	36332	0	1	600153	1	0	600000	other	0
TEF-01	4	Picture	Baseline close PRE	636653	0	1	600153	1	0	600000	other	0
TEF-01	5	Sound	Ding	1236807	0	5			0		other	0
TEF-01	6	Picture	Experiment start	1243306	0	1	50166	1	0	next	other	0
TEF-01	7	Picture	+	1293471	0	1	27499	1	0	27480	other	0
TEF-01	8	Picture	N_People_237_h	1322439	0	199	30031	199	0	30000	other	0
TEF-01	9	Picture	+	1352637	0	1	48999	1	0	48970	other	0
TEF-01	10	Picture	N_Animals_018_h	1402956	0	181	30013	181	0	30000	other	0
TEF-01	11	Picture	+	1433135	0	1	21500	1	0	21390	other	0
TEF-01	12	Picture	N_People_230_h	1455968	0	1	30166	1	0	30000	other	0
TEF-01	13	Picture	+	1486300	0	1	23499	1	0	23470	other	0
TEF-01	14	Picture	N_Animals_038_h	1511133	0	1	30166	1	0	30000	other	0
TEF-01	15	Picture	+	1541466	0	1	42332	1	0	42300	other	0
TEF-01	16	Picture	P_Faces_304_h	1585100	0	199	30031	199	0	30000	other	0
TEF-01	17	Picture	+	1615298	0	1	28166	1	0	28100	other	0
TEF-01	18	Picture	N_People_202_h	1644797	0	1	30166	1	0	30000	other	0
TEF-01	19	Picture	+	1675130	0	1	25499	1	0	25440	other	0
TEF-01	20	Picture	N_Objects_039_h	1701962	0	1	30166	1	0	30000	other	0
TEF-01	21	Picture	+	1732295	0	1	47666	1	0	47600	other	0
TEF-01	22	Picture	P_Faces_117_h	1781294	0	1	30166	1	0	30000	other	0
TEF-01	23	Picture	+	1811627	0	1	22499	1	0	22470	other	0
TEF-01	24	Picture	P_People_096_h	1835459	0	1	30166	1	0	30000	other	0
TEF-01	25	Picture	+	1865792	0	1	22666	1	0	22570	other	0
TEF-01	26	Picture	P_Animals_117_h	1889958	0	1	30166	1	0	30000	other	0
TEF-01	27	Picture	+	1920291	0	1	27499	1	0	27460	other	0
TEF-01	28	Picture	P_Faces_247_h	1949124	0	1	30166	1	0	30000	other	0
TEF-01	29	Picture	+	1979456	0	1	43666	1	0	43600	other	0
TEF-01	30	Picture	N_People_022_h	2024455	0	1	30166	1	0	30000	other	0
TEF-01	31	Picture	+	2054788	0	1	42666	1	0	42600	other	0
TEF-01	32	Picture	N_People_003_h	2098787	0	1	30166	1	0	30000	other	0
TEF-01	33	Picture	+	2129120	0	1	24166	1	0	23990	other	0
TEF-01	34	Picture	N_Animals_075_h	2154619	0	1	30166	1	0	30000	other	0
TEF-01	35	Picture	+	2184952	0	1	48666	1	0	48650	other	0
TEF-01	36	Picture	N_Landscapes_005_h	2234951	0	1	30166	1	0	30000	other	0
TEF-01	37	Picture	+	2265283	0	1	48666	1	0	48570	other	0
TEF-01	38	Picture	P_Faces_321_h	2315263	0	187	30019	187	0	30000	other	0
TEF-01	39	Picture	+	2345448	0	1	26166	1	0	26040	other	0
TEF-01	40	Picture	P_Faces_342_h	2372948	0	1	30166	1	0	30000	other	0
TEF-01	41	Picture	+	2403280	0	1	37499	1	0	37350	other	0
TEF-01	42	Picture	P_People_030_h	2442113	0	1	30166	1	0	30000	other	0
TEF-01	43	Picture	+	2472445	0	1	30833	1	0	30790	other	0
TEF-01	44	Picture	N_People_226_h	2504611	0	1	30166	1	0	30000	other	0
TEF-01	45	Picture	+	2534944	0	1	25166	1	0	25140	other	0
TEF-01	46	Picture	P_People_051_h	2561443	0	1	30166	1	0	30000	other	0
TEF-01	47	Picture	+	2591776	0	1	27166	1	0	27040	other	0
TEF-01	48	Picture	N_Faces_034_h	2620275	0	1	30166	1	0	30000	other	0
TEF-01	49	Picture	+	2650608	0	1	31333	1	0	31220	other	0
